ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
13935,R085J3,HGELM,AUG,0.7963,-2.017,6.423,4.526,1.649,1.622052183,0.30436628259551246,2.0,0.08532,19960301,7643,3.5,4.185,0.0,1069.72915424451,15.126821142731188,3.1390097649644857,0.08604521999999999,0.006579476076223381,1.1984865071493718,0.2303239574578719,1.0085
13936,CT0TFW,HGELM,AUG,0.9966999999999999,-2.506,9.137,4.648,1.647,1.624865086,0.29957498482088646,2.0,0.1053,19960305,7654,3.81,3.971,0.0,985.236189997274,14.86831837054822,3.0224735261026288,0.1319409,0.005169725172069792,1.0172203478379087,0.37390840059214614,1.253
13937,FY92LV,HGELM,AUG,0.8000999999999999,-2.025,5.0249999999999995,4.242999999999999,1.639,1.611901299,0.3057962172056132,2.0,0.09037,19960307,7691,1.45,4.192,0.0,1377.42354616002,15.502360333963377,3.1285948297982467,0.091499625,0.007446893645314438,1.1978066087952055,0.10956243452340673,1.0125
13938,X5023T,HGELM,AUG,0.7999999999999999,-2.022,4.995,6.058,1.641,1.638708655,0.3013406459475929,2.0,0.07202,19960307,7691,1.8,4.254,0.0,1592.03420631258,15.650152169829859,3.0886752247930014,0.07281222,0.008126550529996269,1.3802532423706648,0.08316224277290475,1.011
13939,NE9XPX,HGELM,AUG,1.001,-2.507,7.12,4.508,1.648,1.612076556,0.2988470873786408,2.0,0.1106,19960307,7696,1.75,3.885,0.0,1304.3962186525,15.273644705611261,2.9725833991529322,0.1386371,0.005956918889551973,1.048610128216319,0.168656856532312,1.2535
13940,MKRLBU,HGELM,AUG,0.9995999999999999,-2.508,7.3759999999999994,4.52,1.647,1.608439545,0.29957498482088646,2.0,0.104,19960307,7707,1.75,3.889,0.0,1185.01715286813,15.159999808660896,2.9845912022030565,0.130416,0.005665172404092105,0.9861061598491032,0.2100746444851731,1.254
13941,UBTVCC,HGELM,AUG,0.998,-2.508,8.024,2.725,1.647,1.620615725,0.29914996964177293,2.0,0.1311,19960307,7707,2.5,3.885,0.0,823.536480614309,14.75399234610698,3.001518182320654,0.1643994,0.004729430159601393,0.7455072804737467,0.46410750870021616,1.254
13942,7NK74M,HGELM,AUG,0.9974999999999999,-2.511,7.256,4.373,1.654,1.604705789,0.30012091898428056,2.0,0.0964,19960424,7933,2.003,3.878,0.0,1066.51022888404,15.062835795865755,3.0108460371411754,0.1210302,0.005335578537788107,0.8709677312474066,0.25611575176017765,1.2555
13943,VL1NIU,HGELM,AUG,0.9964999999999999,-2.511,7.096,4.596,1.662,1.633499542,0.29554753309265946,2.0,0.08576,19960424,7933,2.803,3.875,0.0,1016.62358445043,15.026079604910795,2.98970826951501,0.10767168,0.005264443989047409,0.8119205865523037,0.2807633574617827,1.2555
13944,HXBFYN,HGELM,AUG,0.9963,-2.511,6.9959999999999996,4.487,1.662,1.635428706,0.2954873646209386,2.0,0.08544,19960424,7933,3.503,3.877,0.0,1001.59186221723,15.0182796202809,2.9927219162710856,0.10726992,0.005226443221752958,0.7886428203419241,0.28540402650903507,1.2555
13945,5WBS4D,HGELM,AUG,0.9979,-2.512,7.21,4.514,1.655,1.60642536,0.2994561933534743,2.0,0.09317,19960424,7934,2.002,3.865,0.0,1072.43259250159,15.071553345693548,3.001756195129415,0.11702152,0.00535687557763362,0.8695592715991636,0.25206317816629725,1.256
13946,XITGZ6,HGELM,AUG,0.9964999999999999,-2.51,7.124,4.670999999999999,1.663,1.635314539,0.2948887552615755,2.0,0.08565,19960424,7934,3.002,3.86,0.0,1029.64123951646,15.036834050015855,2.979488791251556,0.10749075,0.005308798862729815,0.8262197797974291,0.27512991815616544,1.255
13957,7PJ03P,HGELM,AUG,0.5992999999999999,-2.502,3.7319999999999998,4.05,1.666,1.587,0.2935174069627851,2.0,0.05141,19960507,8039,1.498,6.554,0.0,1059.29661546623,15.38849127836783,4.817722682946029,0.06431390999999999,0.005417390200162695,0.4481442208958038,0.22732708454320272,1.251
13962,TNFMH6,HGELM,AUG,0.7991999999999999,-1.514,6.904,8.35,1.669,1.655,0.2896345116836429,2.0,0.04383,19960507,8042,2.102,3.07,0.0,984.57676104175,15.007764411048601,2.21999917676874,0.033179310000000004,0.008731116018714092,2.1044170148347976,0.2235805306878592,0.757
13963,DTOLFO,HGELM,AUG,1.0,-2.506,6.604,6.26,1.656,1.59,0.29836956521739133,2.0,0.08012,19960507,8044,2.6,4.0,0.0,1417.83143018693,15.394649081755311,2.968495009097283,0.10039035999999998,0.00619289717415138,1.0580415473879765,0.13423791711465405,1.253
13965,SNZHEF,HGELM,AUG,0.9994,-2.506,6.527,6.26,1.657,1.587,0.29879299939649967,2.0,0.08021,19960507,8044,3.1,4.006,0.0,1432.60016616264,15.41087568366994,2.9749483775124457,0.10050313,0.00621249418929943,1.0565977166553198,0.13017270307035134,1.253
13970,1CXCM6,HGELM,AUG,0.7994,-1.513,6.427,8.23,1.669,1.656,0.2892150988615938,2.0,0.04252,19960509,8087,2.13,3.061,0.0,1014.06590829899,15.073072270496098,2.2115588628970984,0.03216638,0.008879619460725697,2.0203649127638124,0.19673597639970752,0.7565
13971,0A4X8R,HGELM,AUG,0.7988,-1.517,8.754,2.61,1.661,1.621,0.2954846478025286,2.0,0.1405,19960509,8087,2.98,3.03,0.0,775.427764073704,14.650262484671469,2.2542687155603964,0.10656925,0.007616545283436931,2.093196108931937,0.43754715140270256,0.7585
13973,6TD3AX,HGELM,AUG,0.7981999999999999,-1.517,9.499,2.6199999999999997,1.661,1.613,0.29650812763395545,2.0,0.1509,19960509,8090,3.1,3.043,0.0,767.500339233985,14.599148679835277,2.261904701508179,0.11445765,0.0075513563007258535,2.2481148452656456,0.4820809512550978,0.7585
13974,5J986D,HGELM,AUG,0.7975,-1.517,9.267,2.85,1.662,1.623,0.2956678700361011,2.0,0.1313,19960509,8090,3.412,3.057,0.0,743.758254858446,14.580089227794677,2.266251091538314,0.09959105,0.007450281055767805,2.1253623924973386,0.503560047451331,0.7585
13976,TK41AG,HGELM,AUG,1.198,-2.974,9.2,4.79,1.664,1.611,0.2940504807692308,2.0,0.1076,19960509,8092,1.958,3.814,0.0,1047.39085980078,14.926058736548917,2.9038341026128287,0.1600012,0.004529139525115437,0.7731217118324917,0.33380310263130436,1.487
13979,DUP7LB,HGELM,AUG,0.9998999999999999,-2.508,8.019,4.46,1.65,1.554,0.3043636363636364,2.0,0.1045,19960509,8093,1.8,3.957,0.0,1077.71688411771,15.023296246703804,3.0096091117911796,0.131043,0.005307934961661802,0.9749964338442402,0.26993775663638714,1.254
13980,VXD95X,HSELM,AUG,0.9979,-2.509,7.867,2.69,1.654,1.583,0.3016928657799275,2.0,0.1288,19960509,8093,3.2,3.961,0.0,809.263574034712,14.74638929192015,3.0224153426942655,0.1615796,0.004627232049533006,0.7176802773237514,0.47026171293467395,1.2545
13982,CF3TZF,HGELM,AUG,0.7986,-2.022,6.072,2.21,1.657,1.607,0.2992757996378998,2.0,0.125,19960509,8095,2.494,4.025,0.0,833.801551380618,14.905754429342466,3.0455839333884835,0.126375,0.005864534963156938,0.8787500251821108,0.3531251752563962,1.011
13984,GHBRGC,HGELM,AUG,0.7998999999999999,-2.022,6.233,3.32,1.652,1.578,0.3026634382566586,2.0,0.09811,19960509,8096,1.734,4.025,0.0,960.775806068845,15.034415233837308,3.046921043701891,0.09918920999999999,0.006243632944092852,1.0394176182934143,0.27005580961750697,1.011
13986,LG48I1,HGELM,AUG,0.7984,-2.022,5.867999999999999,2.2399999999999998,1.658,1.613,0.2983112183353438,2.0,0.1232,19960509,8096,2.734,4.027,0.0,861.58178564669,14.955616078657641,3.0397780739141123,0.12455519999999999,0.005977099440550248,0.8775209690237759,0.32181485892781764,1.011
13997,55J80D,HGELM,AUG,0.7994,-2.018,5.604,3.34,1.655,1.594,0.29981873111782475,2.0,0.1002,19960514,8120,1.909,4.03,0.0,1101.93558349043,15.224686242913425,3.0232107285569914,0.10110179999999999,0.006751148668903886,1.076081590294742,0.18844950916226255,1.009
13999,SCSC7E,HGELM,AUG,0.7990999999999999,-2.017,5.429,3.38,1.659,1.612,0.29722724532851114,2.0,0.09638,19960514,8120,2.509,4.039,0.0,1107.6790783454,15.245747730738543,3.011291452938654,0.09719922999999998,0.006814650160550724,1.048950971178249,0.18301622369979395,1.0085
14000,S7VQI4,HGELM,AUG,0.7988999999999999,-2.017,5.357,3.38,1.66,1.616,0.296566265060241,2.0,0.09684,19960514,8120,3.1,4.048,0.0,1127.73345117998,15.270366066868803,3.007843385188369,0.09766314,0.0068872363559205774,1.0537789136660287,0.17499334264223057,1.0085
14001,2NF3C4,HGELM,AUG,0.9998999999999999,-2.504,7.696,4.28,1.65,1.563,0.3036969696969697,2.0,0.1033,19960514,8121,1.85,3.96,0.0,1062.35064576542,15.029491988874163,3.0088099164988007,0.1293316,0.005289963868870496,0.9253318000394102,0.2675310956663961,1.252
14003,E63XKY,HGELM,AUG,0.9986999999999999,-2.503,7.593,4.38,1.653,1.578,0.3018753781004235,2.0,0.09807,19960514,8121,2.5,3.979,0.0,1043.59786019376,15.01841914106586,3.007044240025645,0.12273460500000001,0.005267234874353459,0.8975488025720378,0.2761372947309578,1.2515
14004,0XCZ3M,HGELM,AUG,0.9986999999999999,-2.504,7.582,4.35,1.654,1.58,0.3014510278113664,2.0,0.09905,19960514,8121,3.0,3.984,0.0,1047.46113208951,15.022839060486358,3.007261602455139,0.1240106,0.005279099523492649,0.8988479637970963,0.2745517362482717,1.252
14005,130H17,HGELM,AUG,1.198,-2.969,9.438,5.08,1.667,1.621,0.2913617276544691,2.0,0.1045,19960514,8123,2.248,3.773,0.0,1058.5910105842,14.923925044268579,2.8688463596224656,0.15513025,0.004594764846372773,0.8043053745494777,0.3363438070130832,1.4845
14007,9APCJI,HGELM,AUG,1.198,-2.97,9.424999999999999,5.09,1.668,1.622,0.2908273381294964,2.0,0.1067,19960514,8123,2.698,3.765,0.0,1086.73768211436,14.950855691858632,2.862759192976754,0.15844950000000002,0.004659637471930977,0.8239984177705335,0.31967498235417424,1.485
14010,65HH4K,HGELM,AUG,0.9987999999999999,-2.505,7.492999999999999,4.7299999999999995,1.654,1.582,0.300906892382104,2.0,0.09084,19960514,8126,2.652,3.977,0.0,1060.50007087431,15.041114238474048,2.9991894053567116,0.1137771,0.005319336565651371,0.8986367295279335,0.26502583162803256,1.2525
14012,CX5H4S,HGELM,AUG,0.7977,-1.515,7.568,2.77,1.663,1.633,0.29404690318701143,2.0,0.1282,19960515,8132,3.0,3.04,0.0,867.887155166641,14.835700308095088,2.2515892671097175,0.0971115,0.00809818377915052,2.0307305848260526,0.3080362514731263,0.7575
14025,P2U93I,HGELM,AUG,1.001,-2.313,6.443,5.92,1.654,1.59,0.297944377267231,2.0,0.0963,19960521,8174,1.603,3.716,0.0,1663.40089512525,15.566725405815443,2.7277432963631303,0.11137095000000001,0.00728667875590697,1.4215658695093993,0.08849330553749216,1.1565
14027,9GJ6AF,HGELM,AUG,1.001,-2.506,6.095,5.7,1.651,1.591,0.2978800726832223,2.0,0.09657,19960521,8175,1.502,4.023,0.0,1704.52885219283,15.618912660368629,2.952384013740348,0.12100221,0.006821974273307484,1.1739487148461507,0.08644825006283753,1.253
14054,38RJSX,HGELM,AUG,1.0,-2.119,7.249,4.43,1.638,1.546,0.3182539682539683,2.0,0.1357,19960522,8193,2.0,3.841,0.0,1446.07036039271,15.367776319344411,2.7597018574563505,0.14377415,0.007010573075757104,1.6566806594680985,0.11803431266015495,1.0595
14057,8HIV9U,HGELM,AUG,0.9994,-2.118,7.79,6.17,1.645,1.569,0.3142857142857143,2.0,0.09326,19960522,8193,3.4,3.851,0.0,1284.79307104055,15.21353554354027,2.7462020455130216,0.09876233999999999,0.006666188406212892,1.583258845808701,0.16199266086942835,1.059
14059,VAT27A,HGELM,AUG,0.9996999999999999,-2.119,7.428999999999999,4.51,1.645,1.574,0.31325227963525837,2.0,0.1302,19960522,8195,2.001,3.805,0.0,1378.72599763864,15.307822554876406,2.7337728530187637,0.1379469,0.006925089222123571,1.6187493275818292,0.13503846378434864,1.0595
14061,W9MRWG,HGELM,AUG,0.9987999999999999,-2.119,8.017,4.66,1.653,1.6,0.30919540229885056,2.0,0.1221,19960522,8195,3.001,3.813,0.0,1231.42913417758,15.156751551390037,2.7240476555343425,0.12936495,0.006598502178273211,1.5602442319076106,0.18467999428854665,1.0595
14062,6Z0F34,HGELM,AUG,1.002,-2.121,6.877,4.109999999999999,1.638,1.545,0.3183150183150183,2.0,0.1413,19960522,8196,1.753,3.811,0.0,1471.38123158283,15.41146862009468,2.7560941618839236,0.14984865,0.007063637452608142,1.596158777853147,0.10829229389306673,1.0605
14063,6OD2QV,HGELM,AUG,1.0,-2.119,7.9159999999999995,4.5,1.646,1.587,0.3127582017010936,2.0,0.1276,19960522,8196,2.503,3.864,0.0,1257.74934264948,15.184239176190452,2.7498768449730266,0.1351922,0.006620717304369925,1.5735159966282624,0.173030757704641,1.0595
14064,GNYU7Q,HGELM,AUG,1.0,-2.119,8.016,4.46,1.648,1.592,0.31195388349514563,2.0,0.1292,19960522,8196,3.003,3.867,0.0,1242.40162954963,15.16568483460605,2.749270541975183,0.13688740000000002,0.0065891582123593345,1.5739502420281584,0.18022601237298236,1.0595
14066,8WTYVM,HGELM,AUG,1.001,-2.315,6.537,4.38,1.637,1.543,0.3186316432498473,2.0,0.1253,19960522,8197,1.751,4.145,0.0,1466.25754677471,15.433332397958935,3.0114967908963357,0.14503475,0.0064579405404453045,1.2691704325726996,0.11318739776751022,1.1575
14067,D0LYDN,HGELM,AUG,0.9984,-2.314,7.169,4.81,1.646,1.577,0.31409477521263673,2.0,0.1083,19960522,8197,2.501,4.199,0.0,1256.75836695128,15.233010896054456,3.014689259473725,0.1253031,0.0060346138454192245,1.1940344239469618,0.17151604392635802,1.157
14068,MFTUQI,HGELM,AUG,0.9992,-2.314,7.221,4.58,1.648,1.584,0.3129854368932039,2.0,0.1183,19960522,8197,3.001,4.199,0.0,1352.78092064871,15.303023993478867,3.0077549203763496,0.1368731,0.006275473965896817,1.294587163488108,0.1504235365834384,1.157
14069,V9WSSZ,HGELM,AUG,0.7989999999999999,-1.512,5.195,5.64,1.626,1.661,0.2968019680196802,2.0,0.05032,19960523,8217,1.897,3.236,0.0,1042.88662368822,15.207502458025449,2.276870822698114,0.03804192,0.009012741806658313,1.6817144581492327,0.14635605468192708,0.756
14070,9U6TC5,HGELM,AUG,0.9984,-1.921,9.182,6.34,1.655,1.592,0.29842900302114805,2.0,0.08585,19960524,8227,1.748,3.072,0.0,1106.36460780748,14.981815291649802,2.281544244445766,0.082458925,0.0071393756899055015,1.9535027384535661,0.22906208073062864,0.9605
14072,OUGG01,HGELM,AUG,0.7985,-2.119,5.3919999999999995,3.9699999999999998,1.652,1.599,0.29993946731234866,2.0,0.08604,19960524,8231,2.504,4.304,0.0,1171.86120775227,15.305493376229151,3.1867256180853634,0.09115938000000001,0.006639585432350041,0.9986132849645052,0.16948521722486992,1.0595
14073,BYHVZO,HGELM,AUG,0.7981999999999999,-2.119,5.224,4.05,1.654,1.607,0.29903264812575575,2.0,0.08402,19960524,8231,3.504,4.323,0.0,1200.59748818034,15.345545946020877,3.188217794091119,0.08901919000000001,0.006732729037608851,0.9912241544412342,0.15782612721377345,1.0595
14074,2MGY0I,HGELM,AUG,0.9989,-2.505,6.14,2.4699999999999998,1.657,1.6,0.2989740494870247,2.0,0.1535,19960611,8248,3.302,3.979,0.0,1136.31802761259,15.209739166235487,2.999285059573376,0.19225874999999998,0.005531764792404988,0.7890163427658999,0.1934920063436698,1.2525
14075,W2HCBX,HGELM,AUG,0.7988,-2.022,6.813,1.7999999999999998,1.648,1.585,0.30358009708737865,2.0,0.1407,19960611,8253,1.598,4.02,0.0,680.426685004117,14.644906826769013,3.0718052108656,0.14224769999999998,0.005251175154098423,0.8046196141661925,0.5739656948853729,1.011
14076,K8X690,HGELM,AUG,0.7983,-2.021,6.584,1.93,1.652,1.608,0.3000605326876513,2.0,0.1353,19960611,8253,1.998,4.04,0.0,729.19482497709,14.73122273757146,3.053857958931418,0.13672065,0.005489263093004302,0.8341304285553715,0.4926854049757195,1.0105
14077,QEQP93,HGELM,AUG,0.7985,-2.021,6.135,1.99,1.653,1.618,0.29915305505142165,2.0,0.1367,19960611,8253,3.248,4.077,0.0,815.117878850434,14.877930723656224,3.057083636337377,0.13813535,0.005817750471347816,0.8688314844694635,0.37336959065842173,1.0105
14079,BGDX92,HGELM,AUG,0.8030999999999999,-2.022,6.351,2.86,1.649,1.577,0.30357792601576716,2.0,0.112,19960611,8255,1.651,4.025,0.0,929.011399359562,14.991417892227538,3.0456895133564843,0.11323199999999999,0.00613219582183057,1.0240803770766653,0.2914918446258772,1.011
14082,ISXNIW,HGELM,AUG,0.7998,-2.02,5.838,3.4,1.653,1.607,0.29903206291591045,2.0,0.09875,19960611,8255,2.251,4.076,0.0,1062.70863962135,15.167985135337009,3.029471430037636,0.0997375,0.006648789993464248,1.0789684714291912,0.21130477632282177,1.01
14083,SOK4GX,HGELM,AUG,1.2009999999999998,-2.972,7.58,6.88,1.66,1.619,0.29403614457831323,2.0,0.09146,19960611,8256,1.751,3.923,0.0,1557.1743006814,15.419474535558418,2.9069262167923315,0.13590955999999998,0.005539728631830979,0.9482918417484102,0.128377233947907,1.486
14084,L1KXTJ,HGELM,AUG,0.9982,-2.503,7.5249999999999995,3.21,1.653,1.577,0.3019963702359346,2.0,0.1178,19960614,8287,1.998,3.947,0.0,928.608572914345,14.906174925640336,3.0071823785376277,0.14742670000000002,0.004966591123655273,0.7914995732772294,0.34286254861843535,1.2515
14085,MR9DFL,HGELM,AUG,0.9984,-2.503,7.497,3.3,1.655,1.586,0.3009667673716012,2.0,0.1136,19960614,8287,2.498,3.958,0.0,921.545366171466,14.90040355975534,3.0066394367786042,0.1421704,0.004958592948083927,0.7825565350997197,0.3488480557400601,1.2515
14086,HAWDHV,HGELM,AUG,1.001,-2.502,6.141,6.1899999999999995,1.656,1.575,0.29987922705314013,2.0,0.07654,19960704,8374,1.7,3.956,0.0,1439.66709883389,15.446276410133898,2.96105524271598,0.09575153999999998,0.006218913400123195,1.0022123672598264,0.12025653343224516,1.251
14087,3R464W,HGELM,AUG,0.9984,-2.502,7.776,6.58,1.657,1.589,0.29945684972842485,2.0,0.05965,19960704,8374,3.0,3.957,0.0,933.813534408514,14.895358766087128,2.9864009340820985,0.07462215,0.005012605274077998,0.8231424452763929,0.352970823046516,1.251
14088,9U0PE0,HGELM,AUG,1.002,-2.504,6.753,5.55,1.656,1.568,0.30096618357487925,2.0,0.08016,19960704,8376,1.6,3.923,0.0,1224.25621806849,15.236698367686465,2.968844967734097,0.10036031999999999,0.0057095422493831415,0.9356934953297068,0.17988583030805305,1.252
14089,EE1HSG,HGELM,AUG,0.7989999999999999,-1.517,6.68,2.5,1.652,1.61,0.2997578692493947,2.0,0.12,19960704,8379,1.4,3.049,0.0,826.118477179991,14.848782227632881,2.288474406296005,0.09101999999999999,0.007791703915998216,1.7016914938036538,0.2946222311885694,0.7585
14090,DHIM15,HGELM,AUG,0.7985,-1.515,7.308,2.73,1.655,1.621,0.2970996978851964,2.0,0.1191,19960704,8381,1.6,3.043,0.0,822.275392082774,14.79919356988339,2.2672188019477613,0.09021824999999999,0.007839227994172039,1.8579060876384668,0.32615406213835524,0.7575
14091,5J2ZT2,HGELM,AUG,0.7998999999999999,-2.017,6.7509999999999994,6.42,1.652,1.592,0.29933414043583534,2.0,0.05879,19960704,8383,1.7,4.073,0.0,1042.36073743087,15.076001061850956,3.0046136137117765,0.059289715,0.006591956275341036,1.22746056206933,0.24984182571218047,1.0085
14092,AEHKI8,HGELM,AUG,0.7994,-2.019,6.4079999999999995,2.56,1.648,1.583,0.3036407766990291,2.0,0.1039,19960704,8384,1.4,4.022,0.0,762.953549078451,14.790026568557067,3.064252084295624,0.10488705000000001,0.005567662722801242,0.8511011043519474,0.4324336597957825,1.0095
14093,SYY3K1,HGELM,AUG,0.7985,-2.014,6.063,2.54,1.652,1.612,0.29939467312348667,2.0,0.1106,19960709,8422,3.0,4.088,0.0,853.262183227509,14.929567526083584,3.0421023070760698,0.11137419999999999,0.005971798710830987,0.9050744917341101,0.33563730605915537,1.007
14098,T00FN4,HGELM,AUG,0.7978,-2.015,6.443,2.09,1.658,1.644,0.29414957780458384,2.0,0.1321,19960718,8495,2.8,4.0,0.0,794.638477593972,14.827993154312693,3.00369985804713,0.13309075,0.005841635825783202,0.8948305692433927,0.4156260077639261,1.0075
14107,1EX354,HGELM,AUG,0.9984999999999999,-2.113,8.0,6.62,1.68,1.567,0.2873809523809524,2.0,0.07987,19960719,8524,1.7,3.066,0.0,1291.96655343693,15.205803049064194,2.3283585340305697,0.084382655,0.007175238921722481,1.6427650510000495,0.1628364580312453,1.0565
14110,W4ON2T,HGELM,AUG,0.9991,-2.113,8.193999999999999,6.71,1.682,1.566,0.28781212841854936,2.0,0.07795,19960719,8526,1.7,3.066,0.0,1239.11611223102,15.152055525477415,2.33672658312392,0.082354175,0.007008077764685992,1.6137719442952108,0.1811325205306767,1.0565
14112,93MSEV,HGELM,AUG,0.9992,-2.113,7.7909999999999995,6.609999999999999,1.679,1.577,0.2902322811197141,2.0,0.0817,19960719,8529,1.6,3.162,0.0,1322.22347807988,15.24218846422627,2.386668436622198,0.08631604999999999,0.0071917405891587126,1.6373150957001588,0.1531925649504192,1.0565
14114,H5HPFT,HGELM,AUG,0.9989,-2.114,7.756,6.52,1.68,1.576,0.28982142857142856,2.0,0.0825,19960719,8531,1.6,3.156,0.0,1326.14607275012,15.247401979762795,2.383176065487036,0.0872025,0.007204907577227566,1.633248955883482,0.1518459687759935,1.057
14115,IZ2CIB,HGELM,AUG,0.9974,-2.113,7.607,6.63,1.675,1.576,0.2905671641791045,2.0,0.08191,19960719,8532,1.6,3.178,0.0,1370.46247531259,15.289972120399806,2.3907871098818725,0.08653791499999999,0.007330780584109193,1.6569704447255262,0.13933313197231967,1.0565
14116,IDMDP0,HGELM,AUG,0.9982,-2.113,7.522,6.63,1.679,1.578,0.2885646217986897,2.0,0.08131,19960719,8533,1.6,3.134,0.0,1381.44360328776,15.30357131402533,2.3646429711166226,0.08590401499999999,0.007393512158028121,1.6515840725641522,0.13595466656979732,1.0565
14122,B3E0XC,HGELM,AUG,0.9987999999999999,-2.498,7.685,6.42,1.682,1.566,0.2892984542211653,2.0,0.09025,19960730,8607,2.0,3.69,0.0,1450.62667873973,15.341718769114841,2.7919350147515907,0.11272225000000001,0.006381029927326017,1.2677915575444985,0.14879946432276905,1.249
